session_key,driver_number,compound,stint_length,bias_applied,mae,rmse,total_delta,confidence
9858,43,HARD,24,0.31645833333334394,0.3032916666666671,1.4858196531432315,7.278999999999996,85.44199999999998
9858,43,MEDIUM,24,0.5504999999999806,0.5275416666666667,2.584415802781485,12.660999999999603,74.678
9858,44,HARD,28,0.35696428571429806,0.3442142857142854,1.8214107954314642,9.638000000000375,80.72400000000002
9858,44,MEDIUM,21,0.7244761904761768,0.6899999999999997,3.1619772295195285,14.490000000000009,71.02000000000001
9858,55,MEDIUM,21,0.2154285714285877,0.20519047619047606,0.9403008890268907,4.3090000000001965,91.382
9858,55,HARD,28,0.40235714285712937,0.3879642857142857,2.052914035149618,10.862999999999829,78.274
9858,63,MEDIUM,16,0.3354375000000118,0.3144374999999995,1.257749999999998,5.030999999999949,89.93800000000002
9858,63,HARD,33,0.31139393939393456,0.30196969696969705,1.7346838415985295,9.96499999999969,80.07
9858,81,MEDIUM,20,0.21589999999999918,0.2051000000000002,0.9172350843704146,4.102000000000089,91.79599999999999
9858,81,HARD,29,0.3344482758620714,0.32293103448275845,1.7390368420280897,9.364999999999782,81.27000000000001
9858,87,MEDIUM,16,0.27137500000000614,0.25437500000000046,1.0175000000000018,4.069999999999936,91.85999999999999
9858,87,HARD,33,0.3608787878787773,0.34993939393939355,2.0102487709763963,11.547999999999774,76.90400000000002
9864,1,SOFT,6,224.40883333333332,187.00733333333335,458.07254482523473,1122.0439999999999,0.0
9864,1,MEDIUM,17,81.71305882352941,76.9064117647059,317.0932589931271,1307.409,0.0
9864,4,MEDIUM,6,225.5028333333333,187.91899999999998,460.305662974072,1127.5140000000001,0.0
9864,4,SOFT,17,82.14905882352942,77.31676470588235,318.7851875133805,1314.3849999999998,0.0
9864,5,MEDIUM,22,62.00327272727273,59.184954545454545,277.60204354443334,1302.069,0.0
9864,6,SOFT,6,219.17050000000003,182.64216666666667,447.3801138496957,1095.853,0.0
9864,6,MEDIUM,17,80.25647058823527,75.53552941176471,311.4409662516553,1284.1040000000003,0.0
9864,10,MEDIUM,6,219.83916666666667,183.19916666666666,448.74447963642587,1099.195,0.0
9864,10,SOFT,17,80.58200000000001,75.84188235294117,312.7040917868445,1289.312,0.0
9864,12,SOFT,6,225.3263333333333,187.77199999999996,459.94558798188285,1126.6319999999998,0.0
9864,12,MEDIUM,17,82.10600000000001,77.27623529411765,318.6180804677305,1313.6960000000004,0.0
9864,14,MEDIUM,6,221.91683333333336,184.9308333333333,452.9861793743454,1109.585,0.0
9864,14,SOFT,17,81.15376470588235,76.38,314.9228076846769,1298.46,0.0
9864,16,SOFT,6,221.51066666666668,184.59233333333336,452.15702709641334,1107.554,0.0
9864,16,MEDIUM,17,80.9231176470588,76.16294117647058,314.02785122829283,1294.7699999999995,0.0
9864,18,MEDIUM,6,220.35516666666663,183.62933333333334,449.7981684741132,1101.776,0.0
9864,18,SOFT,17,80.65688235294117,75.91235294117647,312.9946494656381,1290.5100000000002,0.0
9864,22,MEDIUM,23,58.716173913043505,56.16326086956522,269.3495369302966,1291.7550000000006,0.0
9864,23,SOFT,23,58.30439130434785,55.76943478260869,267.4608133677676,1282.6970000000001,0.0
9864,27,MEDIUM,23,29.910521739130417,28.610043478260867,137.20894839639095,658.031,0.0
9864,30,MEDIUM,23,58.96534782608692,56.40165217391304,270.49282146257156,1297.2379999999998,0.0
9864,31,MEDIUM,23,58.88582608695651,56.32556521739131,270.1279212379717,1295.4880000000003,0.0
9864,43,MEDIUM,4,8.872250000000008,6.6542499999999976,13.308499999999995,26.61700000000002,46.76600000000002
9864,44,MEDIUM,23,59.76399999999997,57.165565217391304,274.15641971755434,1314.8080000000004,0.0
9864,55,MEDIUM,23,58.79113043478262,56.23500000000001,269.69358571349085,1293.4049999999997,0.0
9864,63,SOFT,6,224.42166666666662,187.018,458.09867271582436,1122.108,0.0
9864,63,MEDIUM,17,81.82705882352941,77.01370588235294,317.5356439731933,1309.2329999999997,0.0
9864,81,MEDIUM,4,8.949249999999992,6.7117499999999986,13.423499999999997,26.84699999999998,46.30600000000001
9864,87,MEDIUM,23,58.830086956521704,56.27226086956522,269.87228256633773,1294.2620000000002,0.0
9869,1,HARD,6,0.7804999999999988,0.650500000000001,1.5933930776804597,3.90300000000002,92.19399999999999
9869,1,MEDIUM,44,6.4078297872340455,0.6247272727272727,4.143971919876783,27.48799999999983,45.024
9869,1,SOFT,17,2.23235294117646,2.101058823529412,8.662887455047743,35.71799999999985,28.563999999999993
9869,4,MEDIUM,29,1.043551724137944,1.0075517241379308,5.425832086195277,29.21900000000005,41.56200000000001
9869,4,SOFT,17,14.965199999999992,0.9043529411764711,3.7287426993085857,15.374000000000024,69.25199999999998
9869,4,MEDIUM,21,1.672999999999991,1.5933333333333337,7.3015706072963065,33.460000000000036,33.079999999999984
9869,6,SOFT,17,1.8658235294117542,1.7560588235294115,7.2404160142096465,29.852999999999838,40.29400000000001
9869,6,MEDIUM,50,5.7007547169811295,0.5655800000000002,3.999254533034877,28.278999999999996,43.44199999999998
9869,10,SOFT,17,1.7293529411764639,1.6276470588235294,6.710960744755334,27.670000000000073,44.66
9869,10,MEDIUM,20,1.6734499999999912,1.5897999999999997,7.109801741258329,31.79600000000005,36.408000000000015
9869,12,SOFT,20,1.515999999999997,1.4402000000000001,6.440770202390395,28.804000000000087,42.391999999999996
9869,12,MEDIUM,46,7.893340000000007,0.5811086956521738,3.9412709299765547,26.731000000000222,46.53800000000001
9869,14,HARD,27,1.0784074074073975,1.0384814814814816,5.396108065935973,28.039000000000215,43.922
9869,14,MEDIUM,40,7.0598837209302285,0.67545,4.2719208911214634,27.01800000000003,45.964
9869,16,MEDIUM,4,-2.9849999999999994,2.2387499999999996,4.477499999999999,-8.954999999999984,82.09
9869,18,HARD,28,1.035250000000003,0.9982857142857142,5.282431474776959,27.952000000000226,44.096000000000004
9869,18,MEDIUM,39,7.172285714285711,0.656846153846154,4.102002916024918,25.616999999999734,48.76599999999999
9869,22,MEDIUM,66,4.519898550724632,0.5886969696969697,4.782596790510994,38.85400000000027,22.292
9869,23,MEDIUM,34,0.9308529411764672,0.9034705882352938,5.268093538407585,30.717999999999847,38.56400000000002
