meeting_key,session_key,driver_number,lap_number,date_start,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,st_speed,i1_speed,i2_speed,segments_sector_1,segments_sector_2,segments_sector_3,is_pit_out_lap,tire_compound,laps_on_tire
1273,9869,10,63,2025-11-09T18:24:52.567000+00:00,74.405,18.983,38.462,16.96,323.0,325.0,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,30.0
1273,9869,10,64,2025-11-09T18:26:06.907000+00:00,74.171,18.806,38.446,16.919,324.0,,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,31.0
1273,9869,10,65,2025-11-09T18:27:21.150000+00:00,74.56,18.994,38.628,16.938,323.0,,251.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,32.0
1273,9869,10,66,2025-11-09T18:28:35.665000+00:00,75.062,18.932,39.162,16.968,320.0,327.0,251.0,"[None, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048]",False,,33.0
1273,9869,10,67,2025-11-09T18:29:50.765000+00:00,75.612,19.2,39.535,16.877,314.0,331.0,251.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",False,,34.0
1273,9869,10,68,2025-11-09T18:31:06.375000+00:00,75.403,19.115,39.291,16.997,322.0,332.0,252.0,"[None, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,35.0
1273,9869,10,69,2025-11-09T18:32:21.716000+00:00,75.318,19.09,39.226,17.002,,,251.0,"[None, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048]",False,,36.0
1273,9869,10,70,2025-11-09T18:33:37.063000+00:00,75.943,19.265,39.703,16.975,327.0,328.0,251.0,"[None, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048]",False,,37.0
1273,9869,10,71,2025-11-09T18:34:52.990000+00:00,77.029,19.308,40.719,17.002,326.0,333.0,248.0,"[2049, 2048, 2048, 2048, 2049, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048]",False,,38.0
1273,9869,12,2,2025-11-09T17:04:33.572000+00:00,102.524,19.428,61.467,21.629,300.0,308.0,185.0,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,4.0
1273,9869,12,3,2025-11-09T17:06:15.999000+00:00,113.773,24.476,62.265,27.032,248.0,249.0,214.0,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,5.0
1273,9869,12,4,2025-11-09T17:08:09.848000+00:00,109.802,28.982,56.733,24.087,136.0,140.0,212.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,6.0
1273,9869,12,5,2025-11-09T17:09:59.579000+00:00,123.198,28.259,60.323,34.616,213.0,256.0,115.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,7.0
1273,9869,12,6,2025-11-09T17:12:02.850000+00:00,76.547,20.907,38.468,17.172,281.0,304.0,256.0,"[None, 2049, 0, 0, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,8.0
1273,9869,12,7,2025-11-09T17:13:19.401000+00:00,100.834,24.978,51.332,24.524,297.0,152.0,183.0,"[2049, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,9.0
1273,9869,12,8,2025-11-09T17:15:00.257000+00:00,101.434,27.128,52.498,21.808,227.0,157.0,182.0,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,10.0
1273,9869,12,9,2025-11-09T17:16:41.738000+00:00,74.268,19.557,37.762,16.949,282.0,310.0,257.0,"[None, 2048, 2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2048, 2048, 2048, 2049]","[2049, 2049, 2049, 2048, 2048, 2049]",False,SOFT,11.0
1273,9869,12,10,2025-11-09T17:17:55.995000+00:00,74.127,19.225,37.901,17.001,305.0,308.0,255.0,"[2049, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049]",False,SOFT,12.0
1273,9869,12,11,2025-11-09T17:19:10.054000+00:00,74.586,19.202,38.241,17.143,308.0,309.0,254.0,"[None, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,13.0
1273,9869,12,12,2025-11-09T17:20:24.683000+00:00,74.646,19.224,38.249,17.173,306.0,,255.0,"[2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",False,SOFT,14.0
1273,9869,12,13,2025-11-09T17:21:39.248000+00:00,75.06,19.36,38.574,17.126,300.0,,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",False,SOFT,15.0
1273,9869,12,14,2025-11-09T17:22:54.355000+00:00,75.101,19.305,38.557,17.239,297.0,,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",False,SOFT,16.0
1273,9869,12,15,2025-11-09T17:24:09.483000+00:00,75.164,19.263,38.662,17.239,,310.0,253.0,"[2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048]",False,SOFT,17.0
1273,9869,12,16,2025-11-09T17:25:24.593000+00:00,75.089,19.286,38.583,17.22,301.0,,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048]",False,SOFT,18.0
1273,9869,12,17,2025-11-09T17:26:39.686000+00:00,75.387,19.301,38.792,17.294,298.0,311.0,255.0,"[2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,19.0
1273,9869,12,18,2025-11-09T17:27:55.050000+00:00,75.287,19.315,38.629,17.343,297.0,309.0,255.0,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",False,SOFT,20.0
1273,9869,12,19,2025-11-09T17:29:10.472000+00:00,75.294,19.32,38.699,17.275,301.0,311.0,254.0,"[None, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",False,SOFT,21.0
1273,9869,12,20,2025-11-09T17:30:25.674000+00:00,75.501,19.272,38.91,17.319,298.0,,253.0,"[None, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",False,SOFT,22.0
1273,9869,12,21,2025-11-09T17:31:41.140000+00:00,79.328,19.244,38.705,21.379,301.0,,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",False,SOFT,23.0
1273,9869,12,22,2025-11-09T17:33:00.495000+00:00,92.75,37.875,38.117,16.758,,299.0,259.0,"[2064, 2064, 2064, 2064, 2064, 2064, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2049, 2049, 2049, 2049, 2049]",True,MEDIUM,0.0
1273,9869,12,23,2025-11-09T17:34:33.215000+00:00,73.672,18.736,37.964,16.972,312.0,330.0,250.0,"[2049, 2048, 2048, 2049, 2051, 2051, 2049]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2049, 2049, 2049, 2049]",False,MEDIUM,1.0
1273,9869,12,24,2025-11-09T17:35:46.821000+00:00,74.724,18.842,38.925,16.957,306.0,326.0,251.0,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048]",False,MEDIUM,2.0
1273,9869,12,25,2025-11-09T17:37:01.624000+00:00,75.368,18.909,39.516,16.943,307.0,,249.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048]",False,MEDIUM,3.0
1273,9869,12,26,2025-11-09T17:38:17.049000+00:00,73.96,18.828,38.053,17.079,325.0,312.0,256.0,"[None, 2049, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,4.0
1273,9869,12,27,2025-11-09T17:39:30.939000+00:00,74.048,18.928,38.236,16.884,308.0,314.0,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2049]",False,MEDIUM,5.0
1273,9869,12,28,2025-11-09T17:40:44.994000+00:00,75.042,18.939,39.185,16.918,307.0,329.0,244.0,"[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2049]",False,MEDIUM,6.0
1273,9869,12,29,2025-11-09T17:42:00.182000+00:00,75.239,19.134,39.133,16.972,298.0,325.0,248.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,7.0
1273,9869,12,30,2025-11-09T17:43:15.339000+00:00,74.012,18.919,38.087,17.006,317.0,311.0,251.0,"[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,8.0
1273,9869,12,31,2025-11-09T17:44:29.386000+00:00,74.318,19.07,38.161,17.087,301.0,312.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,9.0
1273,9869,12,32,2025-11-09T17:45:43.672000+00:00,74.601,19.165,38.339,17.097,304.0,310.0,256.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,10.0
1273,9869,12,33,2025-11-09T17:46:58.281000+00:00,74.505,19.04,38.332,17.133,303.0,311.0,256.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,11.0
1273,9869,12,34,2025-11-09T17:48:12.775000+00:00,74.752,19.128,38.5,17.124,297.0,,256.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,12.0
1273,9869,12,35,2025-11-09T17:49:27.510000+00:00,74.605,19.122,38.391,17.092,301.0,,257.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",False,MEDIUM,13.0
1273,9869,12,36,2025-11-09T17:50:42.025000+00:00,74.575,19.151,38.323,17.101,298.0,,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,14.0
1273,9869,12,37,2025-11-09T17:51:56.717000+00:00,74.254,19.038,38.03,17.186,302.0,,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,15.0
1273,9869,12,38,2025-11-09T17:53:10.998000+00:00,74.359,19.03,38.283,17.046,300.0,310.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,16.0
1273,9869,12,43,2025-11-09T17:59:23.527000+00:00,74.375,19.015,38.271,17.089,,311.0,257.0,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,21.0
1273,9869,12,44,2025-11-09T18:00:37.862000+00:00,74.383,19.061,38.2,17.122,299.0,312.0,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,22.0
1273,9869,12,45,2025-11-09T18:01:52.145000+00:00,74.53,19.003,38.364,17.163,298.0,311.0,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,23.0
1273,9869,12,46,2025-11-09T18:03:06.802000+00:00,74.605,18.958,38.574,17.073,304.0,,257.0,"[None, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,24.0
1273,9869,12,47,2025-11-09T18:04:21.334000+00:00,79.038,19.115,38.869,21.054,303.0,,256.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",False,MEDIUM,25.0
1273,9869,12,48,2025-11-09T18:05:40.528000+00:00,93.004,37.84,38.153,17.011,,300.0,259.0,"[2064, 2064, 2064, 2064, 2064, 2064, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",True,MEDIUM,5.0
1273,9869,12,49,2025-11-09T18:07:13.395000+00:00,73.528,18.905,37.824,16.799,308.0,313.0,260.0,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048]",False,MEDIUM,6.0
1273,9869,12,50,2025-11-09T18:08:27.002000+00:00,73.473,18.829,37.714,16.93,314.0,311.0,256.0,"[None, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",False,MEDIUM,7.0
1273,9869,12,51,2025-11-09T18:09:40.387000+00:00,73.307,18.816,37.581,16.91,304.0,,259.0,"[None, 2048, 2049, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,8.0
1273,9869,12,52,2025-11-09T18:10:53.749000+00:00,73.123,18.792,37.459,16.872,,312.0,259.0,"[None, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,9.0
1273,9869,12,53,2025-11-09T18:12:06.809000+00:00,73.354,18.772,37.684,16.898,308.0,,260.0,"[None, 2049, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,10.0
1273,9869,12,54,2025-11-09T18:13:20.221000+00:00,73.299,18.735,37.647,16.917,306.0,,261.0,"[None, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,11.0
1273,9869,12,55,2025-11-09T18:14:33.561000+00:00,73.543,18.942,37.652,16.949,300.0,314.0,261.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,12.0
1273,9869,12,56,2025-11-09T18:15:46.953000+00:00,73.55,18.854,37.831,16.865,305.0,313.0,259.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,13.0
1273,9869,12,57,2025-11-09T18:17:00.615000+00:00,73.599,18.828,37.764,17.007,,,256.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,14.0
1273,9869,12,58,2025-11-09T18:18:14.108000+00:00,73.609,18.808,37.861,16.94,,311.0,260.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,15.0
1273,9869,12,59,2025-11-09T18:19:27.800000+00:00,73.68,18.931,37.835,16.914,303.0,312.0,260.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,16.0
1273,9869,12,60,2025-11-09T18:20:41.541000+00:00,73.835,18.992,37.844,16.999,301.0,313.0,259.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,17.0
1273,9869,12,61,2025-11-09T18:21:55.379000+00:00,73.867,18.961,37.911,16.995,304.0,312.0,261.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,18.0
1273,9869,12,62,2025-11-09T18:23:09.190000+00:00,73.855,18.989,37.871,16.995,301.0,,261.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,19.0
1273,9869,12,63,2025-11-09T18:24:23.154000+00:00,73.622,18.966,37.683,16.973,304.0,311.0,260.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,20.0
1273,9869,12,64,2025-11-09T18:25:36.682000+00:00,73.44,18.886,37.66,16.894,303.0,312.0,260.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,21.0
1273,9869,12,65,2025-11-09T18:26:50.138000+00:00,73.731,18.833,37.859,17.039,306.0,311.0,258.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,22.0
1273,9869,12,66,2025-11-09T18:28:03.764000+00:00,73.786,18.893,37.979,16.914,301.0,312.0,259.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",False,MEDIUM,23.0
1273,9869,12,67,2025-11-09T18:29:17.580000+00:00,74.043,18.89,38.179,16.974,303.0,,260.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,24.0
1273,9869,12,68,2025-11-09T18:30:31.657000+00:00,73.514,18.854,37.792,16.868,306.0,313.0,262.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,25.0
1273,9869,12,69,2025-11-09T18:31:45.125000+00:00,73.614,18.895,37.833,16.886,305.0,312.0,260.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,26.0
1273,9869,12,70,2025-11-09T18:32:58.822000+00:00,73.733,18.878,37.814,17.041,311.0,,258.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,27.0
1273,9869,12,71,2025-11-09T18:34:12.540000+00:00,73.977,18.926,38.201,16.85,304.0,,258.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048]",False,MEDIUM,28.0
1273,9869,14,2,2025-11-09T17:04:38.648000+00:00,111.123,19.668,70.486,20.969,291.0,304.0,178.0,"[None, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,HARD,1.0
1273,9869,14,3,2025-11-09T17:06:29.625000+00:00,112.471,26.162,61.135,25.174,210.0,239.0,189.0,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,HARD,2.0
1273,9869,14,4,2025-11-09T17:08:22.077000+00:00,108.514,27.036,59.129,22.349,229.0,253.0,198.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,HARD,3.0
1273,9869,14,5,2025-11-09T17:10:10.689000+00:00,113.761,29.627,53.99,30.144,205.0,260.0,177.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,HARD,4.0
1273,9869,14,6,2025-11-09T17:12:04.490000+00:00,78.532,20.954,40.369,17.209,284.0,312.0,247.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2049, 2049, 2048, 2049]","[2048, 2048, 2049, 2049, 2049, 2049]",False,HARD,5.0
1273,9869,14,7,2025-11-09T17:13:22.889000+00:00,104.221,32.659,46.274,25.288,298.0,205.0,169.0,"[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,HARD,6.0
1273,9869,14,8,2025-11-09T17:15:07.190000+00:00,98.894,26.681,52.656,19.557,193.0,259.0,207.0,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,HARD,7.0
1273,9869,14,9,2025-11-09T17:16:46.061000+00:00,75.722,19.462,39.242,17.018,302.0,325.0,251.0,"[None, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2049, 2049, 2048, 2049]","[2048, 2048, 2049, 2049, 2049, 2049]",False,HARD,8.0
1273,9869,14,10,2025-11-09T17:18:01.851000+00:00,74.924,19.07,38.886,16.968,323.0,326.0,249.0,"[2049, 2049, 2049, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2049, 2049, 2048, 2049, 2049, 2049]",False,HARD,9.0
1273,9869,14,11,2025-11-09T17:19:16.702000+00:00,75.166,19.144,38.952,17.07,299.0,325.0,253.0,"[None, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,HARD,10.0
1273,9869,14,12,2025-11-09T17:20:32.016000+00:00,75.331,19.153,38.995,17.183,306.0,324.0,254.0,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,HARD,11.0
1273,9869,14,13,2025-11-09T17:21:47.328000+00:00,75.888,19.12,39.579,17.189,316.0,325.0,250.0,"[None, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,HARD,12.0
1273,9869,14,14,2025-11-09T17:23:03.076000+00:00,76.173,19.185,39.652,17.336,312.0,,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049]",False,HARD,13.0
1273,9869,14,15,2025-11-09T17:24:19.279000+00:00,75.983,19.268,39.469,17.246,315.0,,250.0,"[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,HARD,14.0
